ID,District,Neighborhood,PropertyType,CancellationPolicy,Accommodates,RoomType,Bathrooms,Bedrooms,CleaningFee,Latitude,Longitude,ReviewRating,Price
13370088,Manhattan,East Harlem,Apartment,strict,2,Private room,1.0,1.0,25.0,40.79879886546315,-73.93946499467567,100.0,85.0
9393674,Manhattan,Hell's Kitchen,Apartment,strict,2,Private room,1.0,1.0,50.0,40.75924576377894,-73.99135613814828,96.0,120.0
17529793,Manhattan,East Village,Apartment,moderate,2,Entire home/apt,1.0,0.0,30.0,40.72816987089024,-73.98113788508182,97.0,80.0
9489073,Manhattan,East Harlem,Apartment,strict,2,Private room,1.0,1.0,66.64652473387602,40.79350568220454,-73.93388168918483,100.0,90.0
16214981,Manhattan,Washington Heights,Apartment,moderate,2,Entire home/apt,1.0,1.0,35.0,40.85887806187246,-73.93168298430841,90.0,89.0
105790,Manhattan,Harlem,Apartment,strict,2,Private room,1.0,1.0,25.0,40.821234750428594,-73.95423741747466,98.0,59.0
16215474,Manhattan,Upper East Side,Apartment,moderate,3,Entire home/apt,1.0,1.0,66.64652473387602,40.783563120348894,-73.95080809994924,90.0,232.0
54453,Manhattan,Hell's Kitchen,Apartment,strict,1,Shared room,1.0,1.0,60.0,40.765476968322986,-73.98473859844056,90.0,105.0
7964931,Manhattan,West Village,Apartment,strict,4,Entire home/apt,1.0,1.0,75.0,40.73594203443436,-74.00268761544561,98.0,250.0
3324091,Manhattan,Lower East Side,Apartment,strict,3,Entire home/apt,1.0,1.0,79.0,40.72143588811622,-73.98850694419541,91.0,179.0
9720768,Manhattan,Theater District,Apartment,strict,4,Private room,1.0,1.0,66.64652473387602,40.7569946273273,-73.98493327749615,93.0,140.0
783307,Manhattan,Hell's Kitchen,Apartment,strict,6,Entire home/apt,2.0,2.0,100.0,40.76227562975429,-73.98787916880609,95.0,599.0
17626056,Manhattan,Hell's Kitchen,Apartment,moderate,4,Entire home/apt,1.0,1.0,75.0,40.76213559919756,-73.99311377786202,100.0,220.0
2554110,Manhattan,Gramercy,Apartment,moderate,2,Entire home/apt,1.0,0.0,30.0,40.73237491175023,-73.98287819092313,80.0,130.0
6848145,Manhattan,Harlem,Apartment,flexible,6,Entire home/apt,2.0,2.0,66.64652473387602,40.82817093058672,-73.94877422116525,100.0,160.0
15966060,Manhattan,East Harlem,Apartment,flexible,2,Entire home/apt,1.0,1.0,10.0,40.79594164524253,-73.93442102253668,92.0,89.0
3980487,Manhattan,Chelsea,Apartment,strict,3,Entire home/apt,1.0,1.0,35.0,40.739228690606396,-73.99826732867731,97.0,250.0
171562,Manhattan,Chelsea,Apartment,strict,2,Entire home/apt,1.0,0.0,80.0,40.75027441866834,-73.9966614104464,96.0,200.0
11419924,Manhattan,West Village,Apartment,moderate,3,Entire home/apt,1.0,0.0,80.0,40.730000804549825,-74.00543707823161,98.0,189.0
7349421,Manhattan,Harlem,Apartment,strict,2,Entire home/apt,1.0,2.0,66.64652473387602,40.82605913939168,-73.9465949687289,100.0,90.0
4595015,Manhattan,Murray Hill,Apartment,strict,3,Private room,1.0,1.0,66.64652473387602,40.747083750759394,-73.97579738704509,90.0,110.0
12022833,Manhattan,Chelsea,Apartment,flexible,3,Entire home/apt,2.0,2.0,66.64652473387602,40.74391423176705,-73.99582415427419,100.0,350.0
1988348,Brooklyn,Fort Greene,Apartment,strict,4,Entire home/apt,1.0,2.0,135.0,40.684876537548696,-73.96941360391283,98.0,240.0
16533105,Manhattan,Harlem,Apartment,flexible,3,Private room,1.0,1.0,66.64652473387602,40.802268571830005,-73.95523277181516,93.0,87.0
3317912,Manhattan,East Village,Apartment,strict,2,Entire home/apt,1.0,0.0,50.0,40.7280427414761,-73.98849214342856,92.0,119.0
9401896,Manhattan,Kips Bay,Apartment,strict,6,Entire home/apt,1.0,2.0,100.0,40.740271787227,-73.98374856306808,89.0,300.0
14729863,Manhattan,East Harlem,Apartment,moderate,2,Private room,1.0,1.0,20.0,40.79570778681746,-73.93668556305973,100.0,52.0
14806090,Manhattan,West Village,Apartment,strict,2,Entire home/apt,1.0,1.0,40.0,40.73639962575208,-74.00546880794292,100.0,180.0
5439372,Manhattan,East Harlem,Apartment,strict,4,Entire home/apt,1.0,1.0,150.0,40.799626806174295,-73.94628436462975,84.0,103.0
9445766,Manhattan,Kips Bay,Apartment,moderate,3,Entire home/apt,1.0,1.0,60.0,40.740104377643036,-73.98152367060987,90.0,200.0
7488687,Manhattan,Murray Hill,Apartment,strict,4,Entire home/apt,1.0,1.0,65.0,40.747167425806616,-73.9795970843714,98.0,250.0
18193397,Manhattan,Washington Heights,Apartment,flexible,1,Private room,1.0,1.0,66.64652473387602,40.853535002697846,-73.93095295591743,100.0,50.0
16301908,Manhattan,Upper West Side,Apartment,strict,2,Private room,1.0,1.0,15.0,40.79058020514352,-73.97395503639859,93.0,90.0
14556920,Brooklyn,Sunset Park,Apartment,strict,1,Private room,1.0,1.0,20.0,40.64991801827555,-74.01046284392511,96.0,48.0
16311527,Manhattan,West Village,Apartment,flexible,2,Private room,1.0,1.0,66.64652473387602,40.73368406806125,-74.00049363564162,100.0,100.0
1182844,Manhattan,Hell's Kitchen,Apartment,strict,2,Entire home/apt,1.0,1.0,70.0,40.766355544346645,-73.9854981432117,92.0,199.0
13745898,Manhattan,Two Bridges,Apartment,flexible,3,Entire home/apt,1.0,0.0,40.0,40.712740071783074,-73.99661646388121,100.0,124.0
12057450,Manhattan,Harlem,Apartment,strict,2,Entire home/apt,1.0,0.0,15.0,40.81727092970292,-73.93790734443739,90.0,90.0
3461872,Manhattan,East Harlem,Apartment,flexible,2,Private room,1.0,1.0,66.64652473387602,40.802783366800334,-73.94000534725069,93.0,75.0
15035565,Manhattan,Harlem,Apartment,moderate,6,Entire home/apt,1.0,2.0,35.0,40.81437506198514,-73.95183064720023,95.0,199.0
3603793,Manhattan,Upper West Side,Apartment,moderate,2,Entire home/apt,1.0,1.0,66.64652473387602,40.79685946278991,-73.97494977601247,88.0,110.0
17121530,Manhattan,Hell's Kitchen,Apartment,flexible,1,Private room,1.0,2.0,60.0,40.76558238769427,-73.99136700144109,100.0,85.0
7660468,Manhattan,Flatiron District,Apartment,strict,2,Private room,1.0,1.0,66.64652473387602,40.74405932675911,-73.98986244806895,82.0,150.0
13009244,Manhattan,West Village,Apartment,strict,3,Entire home/apt,1.0,1.0,90.0,40.737989609963115,-74.00073825216704,97.0,175.0
9365502,Manhattan,Chelsea,Apartment,flexible,2,Entire home/apt,1.0,1.0,50.0,40.74097405925685,-73.99952635693336,100.0,150.0
13641995,Manhattan,Lower East Side,Apartment,strict,1,Private room,1.0,3.0,45.0,40.71332691074653,-73.9898314629082,92.0,47.0
1363336,Manhattan,Lower East Side,Apartment,strict,3,Entire home/apt,1.0,1.0,85.0,40.72308697758479,-73.99115107406887,91.0,475.0
17333187,Manhattan,Upper East Side,Apartment,moderate,2,Shared room,1.0,1.0,20.0,40.76904049694609,-73.94867842823355,100.0,55.0
16926809,Manhattan,Kips Bay,Apartment,flexible,3,Entire home/apt,1.0,0.0,66.64652473387602,40.74273923969261,-73.97442274805427,100.0,150.0
7419238,Manhattan,Upper East Side,Apartment,flexible,3,Entire home/apt,1.0,0.0,66.64652473387602,40.76566980464271,-73.96146440857133,89.0,150.0
7746303,Manhattan,Harlem,Loft,strict,16,Entire home/apt,1.0,0.0,100.0,40.808721741763655,-73.94228129763586,100.0,150.0
13408765,Manhattan,East Harlem,Apartment,flexible,2,Private room,1.0,1.0,40.0,40.78749350387165,-73.95039975208806,87.0,70.0
6673748,Manhattan,Nolita,Apartment,strict,4,Entire home/apt,1.0,1.0,66.64652473387602,40.72148144026372,-73.99435436560545,85.0,149.0
3530122,Manhattan,Harlem,Apartment,strict,4,Entire home/apt,1.0,1.0,40.0,40.8179241691136,-73.9423598155694,89.0,130.0
6741094,Manhattan,Murray Hill,Apartment,moderate,2,Private room,1.5,1.0,70.0,40.747979030355104,-73.98139918312854,100.0,200.0
12262453,Manhattan,Lower East Side,Apartment,flexible,2,Private room,1.5,1.0,15.0,40.714767986738096,-73.98715793519608,75.0,75.0
12534130,Manhattan,Hell's Kitchen,Apartment,strict,2,Entire home/apt,1.0,1.0,66.64652473387602,40.76029766887977,-73.99761767430913,90.0,250.0
6957059,Manhattan,Hell's Kitchen,Apartment,moderate,4,Entire home/apt,1.0,2.0,100.0,40.75986858702434,-73.99354548426332,100.0,300.0
9845454,Manhattan,East Village,Apartment,moderate,3,Entire home/apt,1.0,1.0,100.0,40.722670801433935,-73.98194949552577,98.0,135.0
707736,Manhattan,Harlem,Condominium,strict,4,Entire home/apt,1.5,2.0,66.64652473387602,40.80748039906618,-73.94868987948115,93.0,299.0
8837432,Manhattan,Hell's Kitchen,Apartment,strict,4,Entire home/apt,1.0,2.0,120.0,40.76206404308649,-73.99369559464111,100.0,375.0
3626238,Manhattan,Washington Heights,Apartment,strict,2,Private room,1.0,1.0,66.64652473387602,40.85864981998354,-73.93192880919544,95.0,80.0
2141667,Manhattan,Harlem,Apartment,strict,2,Private room,2.0,1.0,35.0,40.81967756208404,-73.95353024080812,96.0,93.0
5418312,Manhattan,Upper East Side,Apartment,strict,3,Entire home/apt,1.0,0.0,75.0,40.76180500227142,-73.96126512473144,100.0,115.0
1812111,Manhattan,Harlem,Apartment,flexible,2,Private room,1.0,1.0,20.0,40.814497635336366,-73.94962498937366,80.0,80.0
12560678,Manhattan,Hell's Kitchen,Apartment,strict,2,Private room,1.0,1.0,30.0,40.760073192504834,-73.99133810518376,93.0,110.0
17765344,Manhattan,Lower East Side,Apartment,moderate,2,Entire home/apt,1.0,1.0,15.0,40.71733518271561,-73.99093879748162,80.0,100.0
3883982,Manhattan,Upper East Side,Apartment,strict,3,Entire home/apt,1.0,1.0,125.0,40.77206868127444,-73.9541379211204,96.0,140.0
7858023,Manhattan,East Village,Apartment,strict,4,Entire home/apt,1.0,1.0,70.0,40.72316273199705,-73.97706115650251,100.0,400.0
8292343,Manhattan,Chelsea,Apartment,flexible,2,Entire home/apt,1.0,1.0,66.64652473387602,40.74263286072279,-73.99468507830483,93.0,160.0
7762866,Manhattan,East Village,Apartment,strict,2,Entire home/apt,1.0,0.0,50.0,40.728274431529535,-73.98584936449048,95.0,140.0
9577296,Manhattan,West Village,Apartment,strict,4,Entire home/apt,1.0,1.0,50.0,40.74028608511178,-74.0057787925998,94.0,250.0
14416791,Manhattan,Harlem,Apartment,strict,8,Entire home/apt,1.0,2.0,100.0,40.81160768435338,-73.94796978241622,87.0,230.0
15482681,Manhattan,Midtown,Apartment,strict,2,Entire home/apt,1.0,1.0,125.0,40.74531816228743,-73.9805972964792,100.0,199.0
15611195,Manhattan,East Village,Apartment,strict,4,Entire home/apt,1.0,2.0,40.0,40.72834794430689,-73.98816885835886,93.0,200.0
5068702,Manhattan,Civic Center,Loft,strict,5,Entire home/apt,1.0,1.0,89.0,40.71309173799058,-74.00395212578493,92.0,129.0
9616154,Manhattan,East Village,Apartment,flexible,2,Private room,1.0,1.0,50.0,40.72709506315896,-73.98700571406627,100.0,78.0
18239152,Manhattan,Midtown,Apartment,flexible,2,Private room,1.5,1.0,66.64652473387602,40.76697064099089,-73.98209101165095,60.0,160.0
9384231,Manhattan,Upper East Side,Apartment,flexible,4,Entire home/apt,1.0,0.0,25.0,40.77800735458508,-73.95073864050654,97.0,150.0
7037672,Manhattan,Harlem,Apartment,strict,2,Private room,1.0,1.0,65.0,40.802373207966326,-73.9487165770613,100.0,80.0
9529662,Manhattan,East Harlem,Apartment,strict,2,Private room,2.0,1.0,20.0,40.79735101477047,-73.93385577617236,87.0,60.0
13315327,Manhattan,Inwood,Apartment,moderate,3,Entire home/apt,1.0,1.0,66.64652473387602,40.86566918366436,-73.92215954606392,91.0,70.0
1844489,Manhattan,Washington Heights,Apartment,moderate,2,Entire home/apt,1.0,0.0,50.0,40.860001456533645,-73.92651988765414,91.0,50.0
12199710,Manhattan,Upper East Side,Apartment,flexible,2,Private room,1.0,1.0,20.0,40.76865352320185,-73.95258498541942,90.0,80.0
6326959,Manhattan,Washington Heights,Apartment,flexible,2,Entire home/apt,1.0,1.0,66.64652473387602,40.85309612789509,-73.9409081356406,92.0,125.0
15036036,Manhattan,Upper East Side,Apartment,flexible,2,Entire home/apt,1.0,0.0,40.0,40.77555805361928,-73.95178993286147,99.0,160.0
953275,Manhattan,East Harlem,Apartment,strict,4,Entire home/apt,1.0,1.0,50.0,40.79531059922813,-73.93329728992073,92.0,125.0
7883623,Manhattan,Hell's Kitchen,Apartment,strict,2,Private room,1.0,1.0,35.0,40.76483030302195,-73.98981092859903,91.0,106.0
8204305,Manhattan,Upper West Side,Townhouse,strict,2,Private room,1.5,1.0,50.0,40.77353740428325,-73.98462439900138,100.0,200.0
7437623,Manhattan,Upper East Side,Apartment,strict,4,Entire home/apt,2.0,2.0,150.0,40.782709697991216,-73.95288215512052,98.0,425.0
10221874,Manhattan,Greenwich Village,Apartment,flexible,2,Private room,1.0,1.0,30.0,40.731540749948614,-73.9941191042655,97.0,250.0
9820968,Manhattan,Hell's Kitchen,Condominium,flexible,3,Entire home/apt,1.0,1.0,100.0,40.763788160716636,-73.99378159112028,100.0,200.0
4045248,Manhattan,Harlem,Apartment,moderate,2,Private room,1.0,1.0,66.64652473387602,40.82388673718777,-73.95124737730616,80.0,40.0
6175506,Manhattan,Harlem,Apartment,strict,2,Private room,1.0,1.0,60.0,40.81891426471231,-73.9391413479167,94.0,134.0
7419334,Manhattan,Upper West Side,Apartment,strict,3,Entire home/apt,1.0,1.0,100.0,40.777703738196784,-73.98795633438036,100.0,150.0
12536226,Manhattan,SoHo,Apartment,strict,2,Private room,1.0,1.0,75.0,40.72640340943056,-74.00268672326831,100.0,160.0
13495558,Manhattan,SoHo,Apartment,strict,2,Private room,1.0,1.0,20.0,40.727945838477936,-74.00453617391591,95.0,200.0
16998965,Queens,Long Island City,Townhouse,strict,6,Entire home/apt,2.0,2.0,119.0,40.742660168285376,-73.9574644290775,100.0,99.0
13653708,Manhattan,Kips Bay,Apartment,flexible,2,Entire home/apt,1.0,0.0,50.0,40.739365024109865,-73.98262567488206,100.0,160.0
12389181,Manhattan,East Village,Apartment,flexible,2,Private room,1.0,1.0,66.64652473387602,40.72815473422539,-73.98799624109512,80.0,60.0
15973163,Manhattan,Chelsea,Apartment,strict,6,Entire home/apt,1.0,2.0,90.0,40.73981416364007,-74.0007823329437,91.0,399.0
15852984,Manhattan,Hell's Kitchen,Apartment,strict,5,Entire home/apt,1.0,2.0,85.0,40.76139779401947,-73.98796901982764,96.0,300.0
607316,Manhattan,Harlem,Apartment,strict,2,Private room,2.0,1.0,66.64652473387602,40.81659101277932,-73.93527639883884,100.0,50.0
15756544,Manhattan,Upper West Side,Apartment,strict,2,Private room,1.0,1.0,49.0,40.796370715805715,-73.97017487720734,93.0,120.0
5318346,Manhattan,Harlem,Apartment,moderate,3,Entire home/apt,1.0,1.0,50.0,40.80513797706014,-73.95607518445794,95.0,150.0
12642052,Manhattan,SoHo,Townhouse,flexible,4,Entire home/apt,2.0,2.0,66.64652473387602,40.72798275924545,-74.00391470016864,100.0,400.0
15309572,Manhattan,Chinatown,Apartment,strict,2,Private room,2.0,1.0,65.0,40.716689899315476,-73.99134634809923,100.0,73.0
11506542,Manhattan,East Harlem,Apartment,strict,2,Entire home/apt,1.0,0.0,66.64652473387602,40.8073302844373,-73.93926350245819,87.0,94.0
15194207,Manhattan,Harlem,Apartment,moderate,4,Private room,1.0,1.0,80.0,40.79957098279378,-73.95170142528727,92.0,90.0
290123,Manhattan,Chelsea,Apartment,moderate,1,Shared room,1.0,1.0,165.0,40.73988316069097,-73.99926763191473,100.0,350.0
1285927,Manhattan,SoHo,Apartment,strict,2,Entire home/apt,1.0,1.0,250.0,40.72613396450857,-74.0014730255063,91.0,190.0
9366256,Manhattan,Upper East Side,Apartment,strict,2,Private room,1.0,1.0,25.0,40.76999058596852,-73.9476950423347,100.0,65.0
11920660,Manhattan,SoHo,Apartment,strict,10,Entire home/apt,1.0,3.0,66.64652473387602,40.720640740856716,-73.99956964989045,83.0,595.0
1797476,Manhattan,Battery Park City,Apartment,strict,1,Private room,1.0,1.0,50.0,40.70579781308696,-74.01685605755712,98.0,88.0
13659200,Manhattan,Midtown,Apartment,strict,4,Entire home/apt,1.0,1.0,150.0,40.75571788519206,-73.9677289682256,100.0,175.0
14403485,Manhattan,East Harlem,Apartment,moderate,2,Private room,1.0,1.0,35.0,40.79105169871343,-73.94376334948029,100.0,80.0
9597111,Manhattan,Hell's Kitchen,Apartment,strict,2,Private room,1.0,1.0,66.64652473387602,40.75429367102754,-73.99198229243962,100.0,99.0
10883053,Manhattan,Upper East Side,Apartment,moderate,2,Entire home/apt,1.0,1.0,50.0,40.77617270052102,-73.94677300711605,89.0,135.0
9364184,Manhattan,Upper West Side,Apartment,moderate,2,Entire home/apt,1.0,0.0,65.0,40.78227616586114,-73.97747563326837,100.0,170.0
9383406,Manhattan,Upper East Side,Loft,strict,6,Entire home/apt,1.0,1.0,99.0,40.76854497442404,-73.95532343731614,91.0,199.0
11655076,Manhattan,SoHo,Apartment,moderate,3,Entire home/apt,1.0,1.0,75.0,40.72481031921334,-74.00066425177387,96.0,250.0
9955886,Manhattan,East Harlem,Apartment,flexible,2,Private room,1.0,1.0,50.0,40.791105142704794,-73.94077115433312,100.0,50.0
13620872,Manhattan,East Village,House,moderate,2,Entire home/apt,1.0,1.0,20.0,40.72730741899552,-73.98640471924845,87.0,110.0
5506438,Manhattan,Murray Hill,Apartment,moderate,2,Private room,1.0,1.0,50.0,40.744667713737016,-73.97202020994078,100.0,100.0
15863784,Manhattan,East Harlem,Apartment,strict,4,Entire home/apt,1.0,2.0,60.0,40.78911960695528,-73.94869157278161,93.0,250.0
10035950,Manhattan,Battery Park City,Apartment,strict,2,Private room,1.0,1.0,66.64652473387602,40.7177650839465,-74.01493357097891,80.0,150.0
608127,Manhattan,Hell's Kitchen,Apartment,strict,2,Private room,0.5,1.0,50.0,40.76316489833006,-73.98638239712464,84.0,100.0
14705110,Manhattan,Theater District,Apartment,strict,2,Private room,1.0,1.0,40.0,40.761123548882715,-73.98472624107666,98.0,125.0
20299,Manhattan,East Village,Apartment,moderate,1,Private room,0.0,1.0,66.64652473387602,40.72334220208381,-73.98440293323367,92.0,60.0
11679032,Manhattan,Hell's Kitchen,Apartment,strict,2,Private room,1.0,1.0,50.0,40.76431260444164,-73.9946975043363,93.0,100.0
9062286,Manhattan,Hell's Kitchen,Apartment,strict,5,Entire home/apt,1.0,2.0,90.0,40.75863656099028,-73.99365869969293,85.0,365.0
10770676,Manhattan,Inwood,Apartment,flexible,2,Entire home/apt,1.0,1.0,20.0,40.86367128066329,-73.9289280458591,90.0,85.0
4831130,Manhattan,Gramercy,Apartment,moderate,3,Entire home/apt,1.0,1.0,80.0,40.7357125890665,-73.98225910519818,96.0,285.0
6215984,Manhattan,Hell's Kitchen,Apartment,strict,4,Entire home/apt,1.0,1.0,70.0,40.760005780963894,-73.9892867420136,98.0,249.0
7452390,Manhattan,Upper West Side,Apartment,moderate,2,Private room,1.0,1.0,100.0,40.79790953705418,-73.96323835250966,78.0,130.0
14941925,Manhattan,Hell's Kitchen,Apartment,flexible,4,Entire home/apt,1.5,1.0,50.0,40.76422788561985,-73.98546350987097,100.0,257.0
13289643,Manhattan,Murray Hill,Apartment,flexible,4,Entire home/apt,1.0,1.0,50.0,40.74436406211938,-73.97292439570816,90.0,200.0
8408768,Brooklyn,Fort Greene,Apartment,flexible,1,Private room,1.0,1.0,66.64652473387602,40.69367592758084,-73.97320653324316,100.0,135.0
12004935,Manhattan,Little Italy,Apartment,strict,2,Private room,1.0,1.0,60.0,40.71815973978561,-73.99848511964908,88.0,90.0
13527220,Manhattan,Hell's Kitchen,Apartment,strict,2,Private room,1.0,1.0,30.0,40.76619293025679,-73.9875665555359,89.0,99.0
11085577,Manhattan,Hell's Kitchen,Apartment,strict,8,Entire home/apt,2.0,2.0,99.0,40.76120801589365,-73.9903296668261,79.0,351.0
2747695,Manhattan,East Village,Apartment,strict,3,Entire home/apt,1.0,0.0,15.0,40.72942205564546,-73.99009103432344,90.0,119.0
6261381,Manhattan,Midtown,Apartment,moderate,4,Entire home/apt,1.0,1.0,150.0,40.74224582027831,-73.98484632726112,100.0,325.0
9504968,Manhattan,East Village,Apartment,flexible,2,Entire home/apt,1.0,2.0,40.0,40.72819168702164,-73.98691267747499,92.0,199.0
6363796,Manhattan,Washington Heights,Apartment,moderate,2,Private room,1.0,1.0,15.0,40.85111102366311,-73.93324637370577,98.0,90.0
2194263,Manhattan,Harlem,Apartment,flexible,2,Private room,2.0,1.0,10.0,40.80360713375417,-73.94626399442706,99.0,80.0
8172995,Manhattan,East Harlem,Apartment,strict,3,Entire home/apt,1.0,0.0,80.0,40.80965062789693,-73.939118686908,95.0,150.0
12885974,Manhattan,Upper East Side,Apartment,flexible,1,Entire home/apt,1.0,1.0,66.64652473387602,40.7726705735541,-73.95637028902803,60.0,100.0
923725,Manhattan,Civic Center,Apartment,strict,6,Private room,1.0,1.0,66.64652473387602,40.711669747333815,-74.00832134989858,99.0,150.0
10335191,Manhattan,Upper West Side,Apartment,strict,6,Entire home/apt,1.0,2.0,90.0,40.788163808351825,-73.97516883079388,93.0,200.0
17331725,Manhattan,Hell's Kitchen,Apartment,moderate,2,Private room,1.0,1.0,50.0,40.765445422614214,-73.99356650197484,80.0,100.0
13620232,Manhattan,East Harlem,Apartment,strict,6,Entire home/apt,1.0,1.0,80.0,40.79675007015191,-73.93843172613481,83.0,175.0
8443234,Manhattan,Lower East Side,Apartment,strict,2,Entire home/apt,1.0,1.0,100.0,40.71973421175833,-73.99211759682142,100.0,200.0
5397568,Manhattan,Harlem,House,strict,6,Entire home/apt,1.0,2.0,80.0,40.82312670034718,-73.94982112779492,97.0,175.0
9633740,Manhattan,East Village,Apartment,flexible,2,Shared room,1.0,1.0,45.0,40.72421642706506,-73.98465086589303,90.0,85.0
16405853,Manhattan,Upper East Side,Apartment,moderate,4,Entire home/apt,1.0,1.0,50.0,40.766798695199405,-73.96055533823716,60.0,300.0
1737891,Manhattan,Lower East Side,Apartment,strict,2,Entire home/apt,1.0,1.0,75.0,40.72324994763812,-73.99201525784072,83.0,300.0
9175286,Manhattan,Upper East Side,Apartment,moderate,2,Entire home/apt,1.0,0.0,30.0,40.76934738600925,-73.95381445010806,100.0,120.0
14839682,Manhattan,East Village,Apartment,strict,4,Entire home/apt,1.0,0.0,100.0,40.727456598551065,-73.98858142950344,96.0,181.0
9696653,Manhattan,Greenwich Village,Apartment,strict,2,Entire home/apt,1.0,1.0,80.0,40.734114958136,-73.99787332138376,93.0,108.0
8993985,Manhattan,Kips Bay,Apartment,flexible,2,Private room,1.0,1.0,66.64652473387602,40.74446060226181,-73.97835715473599,98.0,115.0
9989322,Manhattan,Harlem,Apartment,strict,2,Private room,1.0,1.0,66.64652473387602,40.815473644176286,-73.94282902620319,99.0,53.0
3257345,Manhattan,Chinatown,Apartment,strict,3,Entire home/apt,1.0,1.0,80.0,40.71338364076596,-73.99225576028607,87.0,135.0
6924942,Manhattan,East Harlem,Apartment,flexible,4,Entire home/apt,1.0,1.0,66.64652473387602,40.797211356979886,-73.94327560994324,100.0,100.0
6107389,Manhattan,Hell's Kitchen,Apartment,strict,4,Entire home/apt,1.0,2.0,125.0,40.76539592330264,-73.99197544548583,93.0,599.0
17653754,Manhattan,Upper East Side,Apartment,strict,3,Entire home/apt,1.0,1.0,35.0,40.78044776384441,-73.95277674621016,100.0,199.0
16368826,Manhattan,Lower East Side,Apartment,moderate,4,Entire home/apt,1.0,1.0,60.0,40.72217986783466,-73.98663619948006,95.0,165.0
6505898,Manhattan,Washington Heights,Apartment,moderate,4,Entire home/apt,1.0,1.0,66.64652473387602,40.83771037992209,-73.94637802754897,100.0,200.0
13449653,Manhattan,Midtown,Apartment,flexible,2,Entire home/apt,1.0,0.0,40.0,40.752956835116365,-73.96674587611588,92.0,125.0
14186332,Manhattan,Greenwich Village,Apartment,strict,3,Entire home/apt,1.0,0.0,99.0,40.73202844871861,-73.99528063779441,89.0,220.0
152078,Manhattan,East Village,Apartment,strict,1,Private room,1.0,1.0,50.0,40.72673986248178,-73.9782035632722,95.0,76.0
12430153,Manhattan,Upper West Side,Apartment,flexible,3,Entire home/apt,1.0,1.0,66.64652473387602,40.78053679682981,-73.97778813341436,94.0,85.0
7411044,Manhattan,Greenwich Village,Apartment,flexible,2,Private room,1.0,1.0,66.64652473387602,40.72920251784493,-74.00209397289315,98.0,145.0
2615065,Brooklyn,Williamsburg,House,strict,2,Entire home/apt,1.0,1.0,120.0,40.71731351727534,-73.94807977059122,95.0,115.0
9115318,Manhattan,Chelsea,Condominium,strict,2,Private room,1.0,1.0,100.0,40.74844477894851,-74.00366439020104,100.0,350.0
6260442,Manhattan,Upper West Side,Apartment,moderate,5,Entire home/apt,1.0,1.0,120.0,40.77894364511377,-73.98099172749589,98.0,260.0
16965509,Manhattan,Chelsea,Apartment,moderate,2,Entire home/apt,1.0,0.0,66.64652473387602,40.741589733295854,-73.99816541280171,93.0,120.0
9777387,Manhattan,East Village,Apartment,strict,1,Private room,1.0,1.0,30.0,40.730653936695106,-73.98364592604653,96.0,120.0
5298427,Manhattan,East Village,Apartment,strict,2,Entire home/apt,1.0,1.0,125.0,40.72337660269184,-73.98506481301922,100.0,320.0
10206269,Manhattan,Financial District,Apartment,moderate,4,Entire home/apt,1.0,1.0,66.64652473387602,40.70622843482697,-74.00929456911744,100.0,275.0
654055,Manhattan,Harlem,Apartment,strict,1,Private room,1.0,1.0,30.0,40.809470654682094,-73.94206606342789,94.0,46.0
365227,Manhattan,Gramercy,Apartment,strict,2,Entire home/apt,1.0,1.0,50.0,40.73348541179423,-73.985218655173,89.0,103.0
864031,Manhattan,Harlem,Apartment,strict,1,Private room,1.0,1.0,25.0,40.813225483145146,-73.95594828440653,87.0,57.0
3818298,Manhattan,Harlem,Apartment,strict,2,Entire home/apt,1.0,1.0,50.0,40.802934753267905,-73.95585572885595,99.0,120.0
9795543,Manhattan,Lower East Side,Apartment,strict,2,Entire home/apt,1.0,1.0,50.0,40.71238167514311,-73.992113380004,100.0,166.0
262583,Manhattan,West Village,Apartment,strict,4,Entire home/apt,1.0,2.0,60.0,40.73311737631079,-74.00419595248447,90.0,300.0
5390483,Manhattan,Upper West Side,Apartment,flexible,1,Private room,1.0,1.0,66.64652473387602,40.77460762206085,-73.98898501118734,90.0,115.0
1498245,Manhattan,Battery Park City,Apartment,flexible,2,Entire home/apt,1.0,1.0,50.0,40.71829329597677,-74.01401913277567,95.0,250.0
7268688,Queens,Long Island City,House,strict,5,Private room,1.0,1.0,12.0,40.76067104077011,-73.92692147188369,92.0,49.0
570797,Manhattan,Hell's Kitchen,Apartment,strict,2,Private room,1.0878780662062395,1.0,66.64652473387602,40.7622077164121,-73.99231151710748,100.0,125.0
3216134,Manhattan,Washington Heights,Apartment,moderate,2,Private room,1.0,1.0,10.0,40.84918541662578,-73.94020534927833,99.0,75.0
854033,Manhattan,Civic Center,Apartment,moderate,2,Private room,1.0,1.0,40.0,40.71230374335383,-73.99945616907557,95.0,100.0
931642,Manhattan,Murray Hill,Apartment,strict,2,Private room,1.0,1.0,60.0,40.748475499465755,-73.97884099189686,95.0,122.0
386799,Manhattan,Midtown,Apartment,strict,5,Entire home/apt,1.0,1.0,100.0,40.76081973319463,-73.97547779455378,97.0,250.0
7603125,Manhattan,East Village,Apartment,flexible,2,Entire home/apt,1.0,1.0,66.64652473387602,40.727762943045285,-73.98414820610542,90.0,200.0
